id,gender,ocp_cd,age
59670,1,3.0,6
59671,1,9.0,3
59672,1,3.0,4
59673,1,9.0,4
59674,2,3.0,5
59675,2,9.0,5
59676,1,9.0,4
59677,1,3.0,4
59678,1,3.0,5
59679,2,9.0,4
59680,1,9.0,3
59681,2,3.0,5
59682,1,3.0,3
59683,2,3.0,4
59684,2,9.0,3
59685,1,9.0,4
59686,1,3.0,4
59687,1,9.0,3
59688,2,9.0,4
59689,2,3.0,4
59690,1,9.0,3
59691,2,9.0,3
59692,2,3.0,3
59693,2,3.0,5
59694,2,3.0,3
59695,2,9.0,3
59696,1,3.0,3
59697,2,3.0,3
59698,1,3.0,4
59699,1,3.0,3
59700,2,9.0,3
59701,2,3.0,4
59702,1,3.0,3
59703,2,3.0,4
59704,1,3.0,3
59705,2,3.0,3
59706,1,9.0,3
59707,2,9.0,3
59708,1,9.0,4
59709,2,3.0,4
59710,1,3.0,3
59711,2,3.0,3
59712,1,3.0,4
59713,1,3.0,3
59714,2,3.0,3
59715,2,9.0,4
59716,2,3.0,4
59717,2,9.0,4
59718,2,9.0,5
59719,2,9.0,4
59720,1,3.0,4
59721,1,9.0,4
59722,2,9.0,4
59723,2,9.0,3
59724,2,3.0,3
59725,1,3.0,3
59726,1,3.0,4
59727,1,3.0,3
59728,1,3.0,3
59729,2,5.0,4
59730,2,3.0,3
59731,2,13.0,5
59732,1,1.0,6
59733,2,9.0,5
59734,2,3.0,5
59735,1,9.0,5
59736,1,9.0,3
59737,1,9.0,3
59738,2,9.0,3
59739,1,9.0,5
59740,2,9.0,3
59741,2,3.0,3
59742,1,9.0,5
59743,1,9.0,5
59744,2,3.0,3
59745,2,3.0,4
59746,1,4.0,5
59747,2,5.0,4
59748,1,3.0,4
59749,2,3.0,3
59750,1,3.0,5
59751,1,9.0,3
59752,2,3.0,3
59753,2,9.0,3
59754,2,3.0,5
59755,2,3.0,5
59756,1,9.0,3
59757,2,7.0,3
59758,2,1.0,4
59759,2,3.0,3
59760,2,3.0,4
59761,2,3.0,3
59762,1,9.0,3
59763,1,3.0,4
59764,2,9.0,3
59765,1,3.0,3
59766,1,9.0,3
59767,2,3.0,3
59768,1,3.0,5
59769,2,3.0,4
59770,1,3.0,3
59771,2,3.0,4
59772,2,3.0,4
59773,1,9.0,5
59774,2,3.0,3
59775,1,9.0,4
59776,2,3.0,3
59777,2,9.0,3
59778,2,4.0,4
59779,1,7.0,5
59780,2,9.0,4
59781,1,9.0,5
59782,1,3.0,5
59783,2,1.0,3
59784,2,3.0,3
59785,2,9.0,3
59786,2,9.0,4
59787,1,3.0,4
59788,1,3.0,4
59789,1,9.0,4
59790,1,9.0,4
59791,1,9.0,3
59792,2,3.0,5
59793,1,3.0,5
59794,2,3.0,4
59795,2,3.0,4
59796,2,9.0,3
59797,1,3.0,4
59798,1,3.0,4
59799,1,3.0,4
59800,2,3.0,4
59801,2,3.0,3
59802,1,9.0,3
59803,1,3.0,4
59804,2,9.0,4
59805,2,9.0,3
59806,2,3.0,4
59807,2,9.0,3
59808,1,9.0,4
59809,2,12.0,2
59810,1,3.0,4
59811,1,3.0,3
59812,1,9.0,4
59813,2,3.0,5
59814,2,3.0,3
59815,1,3.0,4
59816,1,3.0,3
59817,2,9.0,5
59818,2,9.0,5
59819,1,3.0,4
59820,2,3.0,4
59821,1,3.0,5
59822,1,3.0,3
59823,2,9.0,3
59824,2,3.0,5
59825,1,3.0,3
59826,1,13.0,4
59827,1,9.0,4
59828,2,9.0,4
59829,2,3.0,4
59830,2,3.0,3
59831,1,3.0,4
59832,2,3.0,5
59833,1,3.0,4
59834,1,3.0,3
59835,2,9.0,3
59836,2,9.0,3
59837,1,9.0,4
59838,2,9.0,4
59839,1,9.0,3
59840,1,9.0,4
59841,2,3.0,4
59842,1,9.0,4
59843,1,9.0,3
59844,1,9.0,5
59845,2,3.0,4
59846,2,3.0,3
59847,2,9.0,5
59848,2,9.0,3
59849,2,3.0,3
59850,1,9.0,4
59851,2,2.0,4
59852,1,3.0,4
59853,1,3.0,6
59854,2,3.0,4
59855,1,3.0,3
59856,2,9.0,3
59857,1,3.0,3
59858,2,3.0,3
59859,2,9.0,5
59860,2,3.0,6
59861,2,3.0,3
59862,2,9.0,3
59863,1,3.0,2
59864,2,9.0,3
59865,2,9.0,3
59866,2,1.0,6
59867,1,9.0,4
59868,1,9.0,5
59869,2,9.0,4
59870,1,9.0,4
59871,2,3.0,3
59872,1,3.0,3
59873,1,3.0,4
59874,1,9.0,4
59875,2,9.0,5
59876,1,3.0,2
59877,2,3.0,3
59878,1,3.0,3
59879,1,9.0,6
59880,1,9.0,4
59881,2,9.0,4
59882,2,9.0,4
59883,1,9.0,4
59884,1,2.0,3
59885,1,9.0,4
59886,2,3.0,3
59887,2,9.0,3
59888,2,9.0,3
59889,2,3.0,3
59890,1,1.0,6
59891,2,3.0,3
59892,1,9.0,5
59893,1,9.0,5
59894,2,3.0,4
59895,1,3.0,4
59896,1,3.0,3
59897,2,3.0,5
59898,1,13.0,5
59899,1,9.0,4
59900,2,9.0,3
59901,1,3.0,4
59902,1,3.0,3
59903,2,9.0,3
59904,2,9.0,3
59905,1,9.0,4
59906,2,3.0,4
59907,1,3.0,5
59908,2,9.0,4
59909,2,9.0,4
59910,2,9.0,4
59911,2,3.0,3
59912,1,9.0,3
59913,2,4.0,3
59914,2,9.0,3
59915,1,3.0,4
59916,1,3.0,3
59917,1,9.0,3
59918,2,3.0,4
59919,1,9.0,3
59920,1,9.0,3
59921,2,9.0,3
59922,1,3.0,4
59923,2,2.0,5
59924,2,3.0,3
59925,2,9.0,4
59926,2,9.0,3
59927,2,9.0,2
59928,1,9.0,5
59929,1,9.0,4
59930,2,9.0,3
59931,2,3.0,3
59932,2,3.0,4
59933,1,3.0,4
59934,2,3.0,4
59935,2,3.0,4
59936,2,3.0,3
59937,2,9.0,3
59938,1,9.0,3
59939,1,9.0,3
59940,2,3.0,6
59941,1,9.0,4
59942,1,4.0,6
59943,1,3.0,3
59944,1,7.0,3
59945,1,3.0,4
59946,2,3.0,3
59947,1,9.0,5
59948,1,3.0,3
59949,1,9.0,4
59950,1,4.0,4
59951,1,9.0,4
59952,2,9.0,3
59953,2,7.0,3
59954,2,9.0,3
59955,1,3.0,3
59956,1,3.0,3
59957,1,3.0,4
59958,1,3.0,3
59959,1,9.0,5
59960,2,9.0,5
59961,2,9.0,3
59962,1,3.0,3
59963,2,9.0,5
59964,2,3.0,3
59965,1,12.0,5
59966,2,3.0,4
59967,1,9.0,5
59968,1,3.0,5
59969,1,9.0,3
59970,1,12.0,6
59971,1,3.0,3
59972,2,9.0,3
59973,1,3.0,3
59974,1,3.0,4
59975,2,9.0,3
59976,1,9.0,4
59977,2,3.0,4
59978,2,4.0,5
59979,2,9.0,3
59980,1,9.0,5
59981,1,7.0,5
59982,1,3.0,3
59983,2,3.0,3
59984,2,9.0,3
59985,1,9.0,3
59986,2,9.0,4
59987,2,9.0,3
59988,2,9.0,3
59989,2,9.0,3
59990,1,9.0,5
59991,2,9.0,4
59992,1,4.0,4
59993,1,9.0,4
59994,2,3.0,2
59995,2,9.0,4
59996,2,9.0,5
59997,1,9.0,4
59998,2,9.0,3
59999,1,9.0,3
60000,2,3.0,5
60001,1,3.0,3
60002,2,3.0,5
60003,1,9.0,4
60004,2,9.0,4
60005,2,4.0,5
60006,1,9.0,5
60007,2,3.0,5
60008,2,9.0,5
60009,1,3.0,3
60010,2,9.0,4
60011,2,9.0,4
60012,2,1.0,4
60013,2,9.0,5
60014,1,9.0,4
60015,1,3.0,3
60016,2,4.0,5
60017,2,9.0,4
60018,2,9.0,3
60019,2,3.0,4
60020,1,9.0,3
60021,1,3.0,4
60022,2,4.0,6
60023,1,3.0,3
60024,1,9.0,4
60025,1,9.0,4
60026,1,3.0,4
60027,1,3.0,3
60028,1,3.0,4
60029,1,9.0,5
60030,1,9.0,4
60031,2,3.0,3
60032,2,9.0,3
60033,2,9.0,4
60034,1,3.0,3
60035,2,3.0,3
60036,1,4.0,4
60037,2,9.0,3
60038,2,3.0,2
60039,2,9.0,5
60040,2,3.0,3
60041,1,9.0,3
60042,2,3.0,4
60043,2,9.0,4
60044,2,3.0,4
60045,1,9.0,3
60046,1,3.0,4
60047,1,9.0,3
60048,2,3.0,5
60049,1,3.0,6
60050,1,3.0,3
60051,2,9.0,3
60052,2,3.0,3
60053,2,3.0,3
60054,2,7.0,4
60055,1,7.0,5
60056,1,9.0,3
60057,2,9.0,3
60058,2,3.0,2
60059,1,4.0,5
60060,2,3.0,4
60061,1,1.0,3
60062,2,9.0,4
60063,2,3.0,4
60064,2,3.0,4
60065,2,9.0,4
60066,1,3.0,3
60067,1,9.0,5
60068,2,3.0,4
60069,1,3.0,3
60070,2,3.0,3
60071,1,4.0,6
60072,1,4.0,5
60073,1,3.0,4
60074,1,9.0,4
60075,1,3.0,4
60076,2,9.0,3
60077,1,9.0,3
60078,2,9.0,5
60079,2,13.0,4
60080,2,9.0,3
60081,2,9.0,3
60082,1,3.0,4
60083,2,3.0,3
60084,1,3.0,3
60085,2,3.0,3
60086,2,9.0,5
60087,2,7.0,3
60088,2,3.0,4
60089,1,3.0,3
60090,2,9.0,4
60091,2,9.0,3
60092,1,3.0,3
60093,2,9.0,4
60094,2,3.0,3
60095,1,9.0,4
60096,1,3.0,3
60097,2,9.0,3
60098,1,3.0,3
60099,1,4.0,6
60100,2,3.0,4
60101,1,9.0,4
60102,1,3.0,4
60103,2,3.0,3
60104,1,9.0,3
60105,1,1.0,4
60106,1,3.0,5
60107,1,3.0,3
60108,2,9.0,3
60109,2,3.0,3
60110,1,9.0,3
60111,2,9.0,6
60112,2,3.0,4
60113,1,9.0,5
60114,1,9.0,3
60115,2,9.0,3
60116,1,4.0,5
60117,2,9.0,4
60118,2,9.0,3
60119,2,9.0,5
60120,1,9.0,5
60121,1,9.0,3
60122,1,9.0,3
60123,1,3.0,5
60124,1,3.0,4
60125,1,13.0,5
60126,1,3.0,5
60127,1,3.0,5
60128,1,9.0,4
60129,2,9.0,3
60130,1,3.0,6
60131,2,3.0,3
60132,1,3.0,3
60133,1,3.0,5
60134,2,9.0,4
60135,2,9.0,4
60136,1,9.0,3
60137,1,3.0,3
60138,2,3.0,4
60139,1,9.0,4
60140,2,3.0,4
60141,2,4.0,4
60142,1,3.0,3
60143,2,9.0,4
60144,1,9.0,4
60145,2,3.0,5
60146,2,3.0,3
60147,2,1.0,4
60148,1,9.0,4
60149,1,3.0,5
60150,2,3.0,3
60151,1,3.0,4
60152,1,3.0,4
60153,2,3.0,4
60154,2,9.0,5
60155,2,3.0,3
60156,1,9.0,3
60157,1,3.0,3
60158,2,1.0,6
60159,2,9.0,3
60160,2,9.0,4
60161,2,4.0,5
60162,2,3.0,4
60163,2,9.0,3
60164,1,9.0,4
60165,1,3.0,4
60166,1,9.0,4
60167,1,3.0,3
60168,2,9.0,3
60169,2,3.0,3
60170,1,9.0,4
60171,2,3.0,4
60172,1,9.0,5
60173,1,9.0,4
60174,1,3.0,4
60175,1,9.0,4
60176,1,3.0,3
60177,2,3.0,5
60178,2,1.0,5
60179,2,9.0,4
60180,1,3.0,6
60181,1,3.0,3
60182,1,9.0,3
60183,1,4.0,3
60184,1,3.0,4
60185,1,3.0,3
60186,1,3.0,5
60187,1,9.0,3
60188,2,9.0,3
60189,1,3.0,6
60190,2,3.0,3
60191,2,9.0,3
60192,1,9.0,4
60193,1,9.0,3
60194,1,3.0,5
60195,1,9.0,4
60196,1,9.0,5
60197,2,3.0,3
60198,1,3.0,5
60199,1,3.0,4
60200,1,3.0,3
60201,1,4.0,4
60202,1,9.0,3
60203,2,3.0,3
60204,1,3.0,5
60205,2,3.0,3
60206,1,3.0,3
60207,1,9.0,4
60208,1,9.0,4
60209,1,3.0,5
60210,2,3.0,3
60211,2,9.0,3
60212,2,3.0,3
60213,1,3.0,3
60214,1,3.0,5
60215,2,9.0,3
60216,2,1.0,4
60217,1,3.0,4
60218,1,9.0,4
60219,1,3.0,5
60220,2,3.0,4
60221,1,3.0,3
60222,1,9.0,4
60223,2,3.0,4
60224,2,3.0,3
60225,2,3.0,5
60226,1,3.0,3
60227,2,9.0,4
60228,2,3.0,4
60229,1,9.0,3
60230,1,9.0,5
60231,1,3.0,4
60232,2,3.0,3
60233,2,9.0,4
60234,2,3.0,3
60235,2,9.0,3
60236,2,3.0,3
60237,1,9.0,5
60238,2,9.0,3
60239,2,3.0,4
60240,2,3.0,3
60241,1,9.0,4
60242,2,3.0,5
60243,1,3.0,4
60244,1,3.0,3
60245,1,3.0,5
60246,1,9.0,5
60247,2,3.0,4
60248,1,9.0,5
60249,1,9.0,4
60250,2,3.0,4
60251,1,9.0,3
60252,1,3.0,3
60253,1,9.0,4
60254,1,9.0,4
60255,1,9.0,4
60256,2,9.0,5
60257,2,9.0,4
60258,2,3.0,4
60259,2,9.0,3
60260,2,9.0,4
60261,1,3.0,4
60262,2,9.0,3
60263,2,3.0,4
60264,2,3.0,4
60265,1,3.0,3
60266,2,9.0,3
60267,1,9.0,4
60268,2,9.0,3
60269,2,9.0,3
60270,1,3.0,4
60271,1,9.0,5
60272,1,3.0,3
60273,1,3.0,4
60274,1,9.0,4
60275,2,9.0,3
60276,1,9.0,4
60277,2,3.0,3
60278,2,1.0,4
60279,2,3.0,4
60280,1,4.0,5
60281,2,3.0,4
60282,2,9.0,3
60283,1,9.0,4
60284,2,3.0,5
60285,1,9.0,3
60286,1,9.0,4
60287,2,3.0,3
60288,1,9.0,4
60289,1,9.0,4
60290,1,3.0,3
60291,2,9.0,3
60292,1,3.0,3
60293,2,9.0,3
60294,2,9.0,3
60295,2,3.0,3
60296,1,3.0,3
60297,2,9.0,5
60298,2,3.0,5
60299,1,9.0,3
60300,2,9.0,4
60301,2,3.0,2
60302,2,3.0,4
60303,2,3.0,5
60304,2,3.0,4
60305,2,4.0,6
60306,1,4.0,6
60307,2,9.0,4
60308,2,3.0,2
60309,2,3.0,3
60310,1,9.0,5
60311,1,9.0,4
60312,2,1.0,3
60313,2,3.0,4
60314,1,3.0,3
60315,1,9.0,3
60316,2,9.0,5
60317,1,1.0,3
60318,2,3.0,3
60319,2,3.0,5
60320,1,3.0,3
60321,2,13.0,5
60322,1,3.0,4
60323,2,2.0,3
60324,2,3.0,3
60325,1,9.0,3
60326,2,9.0,6
60327,1,3.0,3
60328,1,9.0,3
60329,1,3.0,4
60330,2,9.0,4
60331,2,9.0,5
60332,1,3.0,6
60333,2,9.0,4
60334,1,9.0,4
60335,1,4.0,6
60336,1,3.0,3
60337,2,3.0,3
60338,2,3.0,3
60339,2,4.0,5
60340,1,9.0,3
60341,1,4.0,4
60342,2,9.0,3
60343,2,3.0,4
60344,1,4.0,5
60345,1,9.0,5
60346,1,3.0,3
60347,1,9.0,3
60348,2,3.0,3
60349,2,3.0,3
60350,1,3.0,4
60351,1,9.0,3
60352,2,9.0,3
60353,2,1.0,5
60354,2,9.0,5
60355,2,9.0,3
60356,1,3.0,4
60357,1,3.0,3
60358,1,3.0,3
60359,2,3.0,3
60360,1,2.0,6
60361,1,9.0,4
60362,2,3.0,5
60363,1,9.0,3
60364,1,9.0,4
60365,1,3.0,3
60366,1,9.0,4
60367,1,3.0,4
60368,2,9.0,4
60369,1,3.0,4
60370,2,3.0,3
60371,2,9.0,3
60372,2,9.0,3
60373,1,3.0,3
60374,2,3.0,5
60375,2,3.0,3
60376,2,9.0,3
60377,2,3.0,4
60378,2,9.0,4
60379,2,9.0,4
60380,1,9.0,3
60381,1,3.0,3
60382,1,4.0,6
60383,2,3.0,4
60384,1,3.0,3
60385,2,9.0,4
60386,2,3.0,3
60387,1,3.0,4
60388,2,9.0,4
60389,2,9.0,3
60390,1,3.0,4
60391,2,1.0,6
60392,1,9.0,5
60393,1,9.0,3
60394,2,1.0,3
60395,2,9.0,3
60396,2,9.0,5
60397,1,3.0,3
60398,2,9.0,3
60399,2,3.0,2
60400,1,3.0,4
60401,1,3.0,6
60402,1,3.0,3
60403,2,9.0,4
60404,2,9.0,4
60405,2,9.0,3
60406,2,7.0,3
60407,1,9.0,4
60408,2,9.0,4
60409,2,9.0,3
60410,2,3.0,3
60411,2,9.0,3
60412,1,9.0,3
60413,2,9.0,3
60414,1,9.0,3
60415,2,3.0,3
60416,2,3.0,3
60417,2,9.0,4
60418,1,3.0,4
60419,1,9.0,4
60420,2,3.0,3
60421,1,3.0,3
60422,2,3.0,4
60423,2,3.0,4
60424,2,9.0,3
60425,2,3.0,3
60426,1,9.0,3
60427,2,4.0,4
60428,1,9.0,3
60429,1,9.0,4
60430,2,3.0,3
60431,2,9.0,4
60432,1,3.0,5
60433,1,3.0,5
60434,2,9.0,5
60435,1,3.0,3
60436,2,3.0,4
60437,2,9.0,4
60438,2,3.0,3
60439,2,3.0,3
60440,1,3.0,3
60441,1,3.0,3
60442,2,3.0,3
60443,2,3.0,4
60444,2,9.0,4
60445,1,2.0,3
60446,1,9.0,5
60447,2,3.0,4
60448,1,9.0,4
60449,2,3.0,5
60450,2,3.0,4
60451,1,3.0,5
60452,2,9.0,3
60453,1,9.0,3
60454,1,9.0,4
60455,1,9.0,3
60456,2,3.0,4
60457,1,3.0,3
60458,2,9.0,4
60459,2,9.0,4
60460,2,9.0,4
60461,1,4.0,5
60462,2,3.0,2
60463,2,3.0,4
60464,1,9.0,4
60465,2,9.0,3
60466,2,3.0,4
60467,2,3.0,3
60468,2,9.0,3
60469,2,9.0,4
60470,2,3.0,3
60471,1,9.0,4
60472,2,3.0,3
60473,1,9.0,3
60474,1,7.0,6
60475,1,3.0,4
60476,2,9.0,4
60477,2,9.0,3
60478,2,3.0,4
60479,1,9.0,3
60480,1,9.0,5
60481,1,3.0,4
60482,1,3.0,4
60483,2,3.0,4
60484,2,3.0,4
60485,2,3.0,3
60486,1,9.0,5
60487,2,1.0,4
60488,1,3.0,3
60489,2,9.0,5
60490,2,3.0,3
60491,2,9.0,3
60492,2,9.0,3
60493,1,3.0,4
60494,1,3.0,5
60495,1,9.0,5
60496,1,3.0,3
60497,2,4.0,3
60498,2,3.0,3
60499,1,9.0,4
60500,1,3.0,3
60501,2,9.0,3
60502,1,9.0,5
60503,2,3.0,4
60504,2,9.0,4
60505,1,9.0,4
60506,2,3.0,3
60507,1,3.0,3
60508,1,9.0,3
60509,1,3.0,6
60510,1,8.0,4
60511,1,9.0,3
60512,1,9.0,3
60513,2,3.0,3
60514,2,9.0,4
60515,2,3.0,3
60516,2,9.0,3
60517,2,9.0,3
60518,2,3.0,4
60519,2,9.0,3
60520,2,9.0,4
60521,2,3.0,2
60522,2,3.0,4
60523,1,9.0,3
60524,1,3.0,3
60525,2,3.0,3
60526,2,9.0,3
60527,1,9.0,4
60528,2,9.0,3
60529,1,9.0,4
60530,1,7.0,3
60531,1,3.0,3
60532,2,9.0,3
60533,1,3.0,5
60534,1,9.0,4
60535,1,13.0,5
60536,2,9.0,3
60537,2,4.0,6
60538,2,3.0,4
60539,1,9.0,4
60540,1,4.0,4
60541,1,9.0,4
60542,2,3.0,4
60543,1,3.0,4
60544,2,3.0,4
60545,2,9.0,4
60546,2,9.0,2
60547,1,9.0,3
60548,2,9.0,2
60549,2,3.0,5
60550,2,3.0,4
60551,2,3.0,3
60552,1,3.0,4
60553,1,9.0,5
60554,1,9.0,4
60555,2,3.0,2
60556,2,3.0,5
60557,1,9.0,4
60558,1,3.0,4
60559,1,9.0,5
60560,2,9.0,3
60561,2,9.0,4
60562,1,9.0,5
60563,2,9.0,4
60564,1,3.0,3
60565,2,9.0,5
60566,2,3.0,3
60567,1,9.0,3
60568,2,9.0,3
60569,1,9.0,5
60570,1,9.0,3
60571,1,9.0,3
60572,1,3.0,3
60573,1,3.0,5
60574,1,9.0,3
60575,2,9.0,3
60576,1,4.0,4
60577,2,3.0,3
60578,2,3.0,3
60579,2,9.0,4
60580,1,9.0,3
60581,1,9.0,3
60582,1,3.0,5
60583,2,3.0,3
60584,1,3.0,5
60585,2,1.0,5
60586,1,9.0,3
60587,1,9.0,3
60588,2,4.0,4
60589,2,9.0,5
60590,2,9.0,3
60591,1,4.0,6
60592,1,3.0,2
60593,2,3.0,3
60594,1,9.0,4
60595,1,3.0,3
60596,1,9.0,4
60597,2,3.0,2
60598,2,9.0,3
60599,1,9.0,4
60600,2,4.0,3
60601,2,9.0,4
60602,1,3.0,4
60603,2,3.0,3
60604,1,2.0,3
60605,2,4.0,5
60606,2,9.0,4
60607,1,9.0,5
60608,1,9.0,3
60609,2,1.0,5
60610,2,9.0,4
60611,2,9.0,4
60612,2,9.0,4
60613,1,9.0,3
60614,1,3.0,5
60615,2,9.0,4
60616,2,3.0,3
60617,2,9.0,4
60618,1,1.0,3
60619,1,3.0,4
60620,2,3.0,3
60621,2,13.0,5
60622,2,9.0,3
60623,2,3.0,3
60624,2,3.0,5
60625,1,3.0,3
60626,1,3.0,3
60627,2,3.0,3
60628,1,9.0,5
60629,1,3.0,4
60630,2,3.0,3
60631,1,3.0,3
60632,2,3.0,3
60633,2,9.0,4
60634,2,9.0,4
60635,2,3.0,4
60636,2,9.0,3
60637,2,3.0,3
60638,2,9.0,4
60639,2,9.0,4
60640,2,9.0,4
60641,2,9.0,3
60642,2,7.0,3
60643,2,3.0,5
60644,1,9.0,4
60645,1,9.0,3
60646,2,9.0,3
60647,2,3.0,4
60648,1,9.0,4
60649,1,4.0,3
60650,2,9.0,3
60651,1,1.0,4
60652,2,3.0,3
60653,2,9.0,4
60654,1,9.0,4
60655,2,3.0,4
60656,2,3.0,3
60657,2,3.0,4
60658,1,9.0,4
60659,1,12.0,2
60660,2,9.0,3
60661,2,3.0,2
60662,1,3.0,2
60663,2,2.0,4
60664,2,9.0,4
60665,1,3.0,4
60666,2,3.0,2
60667,1,9.0,5
60668,2,9.0,3
60669,1,3.0,6
60670,2,3.0,3
60671,1,9.0,4
60672,2,3.0,3
60673,2,9.0,3
60674,2,1.0,6
60675,1,9.0,3
60676,2,3.0,3
60677,1,9.0,4
60678,1,9.0,6
60679,1,3.0,4
60680,2,3.0,3
60681,2,3.0,3
60682,2,3.0,4
60683,2,9.0,3
60684,2,3.0,3
60685,2,9.0,4
60686,2,3.0,3
60687,1,3.0,4
60688,2,9.0,3
60689,2,3.0,4
60690,2,4.0,4
60691,1,9.0,5
60692,1,1.0,5
60693,1,3.0,3
60694,2,3.0,5
60695,1,9.0,4
60696,2,9.0,6
60697,1,9.0,3
60698,2,9.0,3
60699,2,9.0,4
60700,2,7.0,5
60701,1,9.0,4
60702,2,3.0,3
60703,2,9.0,5
60704,2,3.0,4
60705,1,3.0,5
60706,2,9.0,4
60707,1,9.0,3
60708,2,4.0,3
60709,2,3.0,5
60710,2,3.0,3
60711,2,3.0,3
60712,2,9.0,4
60713,2,3.0,4
60714,1,3.0,4
60715,2,3.0,6
60716,1,3.0,6
60717,1,9.0,3
60718,1,3.0,3
60719,2,3.0,4
60720,2,9.0,4
60721,2,9.0,3
60722,1,3.0,3
60723,1,3.0,4
60724,2,3.0,5
60725,1,3.0,3
60726,2,9.0,3
60727,1,3.0,4
60728,2,9.0,4
60729,1,3.0,5
60730,2,1.0,3
60731,2,9.0,3
60732,1,3.0,3
60733,1,9.0,4
60734,2,3.0,3
60735,2,3.0,6
60736,1,3.0,4
60737,2,9.0,3
60738,2,9.0,6
60739,2,9.0,3
60740,1,3.0,4
60741,1,3.0,3
60742,1,9.0,4
60743,2,9.0,3
60744,1,9.0,4
60745,2,3.0,4
60746,1,8.0,4
60747,1,7.0,6
60748,2,9.0,4
60749,2,9.0,3
60750,2,3.0,4
60751,1,9.0,4
60752,2,3.0,3
60753,1,3.0,5
60754,2,9.0,3
60755,1,9.0,4
60756,2,3.0,4
60757,1,3.0,4
60758,2,3.0,3
60759,2,9.0,5
60760,1,9.0,3
60761,1,9.0,4
60762,2,9.0,3
60763,1,9.0,4
60764,1,9.0,5
60765,1,3.0,5
60766,2,3.0,3
60767,2,9.0,2
60768,1,3.0,5
60769,2,3.0,5
60770,2,9.0,4
60771,1,9.0,6
60772,2,9.0,5
60773,1,9.0,4
60774,2,9.0,4
60775,1,3.0,4
60776,2,9.0,4
60777,2,3.0,3
60778,1,9.0,4
60779,2,3.0,5
60780,1,3.0,3
60781,1,3.0,3
60782,2,9.0,3
60783,1,9.0,5
60784,2,9.0,5
60785,2,9.0,3
60786,1,9.0,3
60787,1,9.0,5
60788,2,3.0,4
60789,2,3.0,5
60790,1,9.0,5
60791,2,3.0,2
60792,1,3.0,5
60793,1,9.0,3
60794,1,3.0,3
60795,1,9.0,4
60796,2,9.0,5
60797,2,9.0,4
60798,1,9.0,3
60799,1,9.0,5
60800,1,3.0,4
60801,2,9.0,3
60802,2,3.0,4
60803,2,9.0,5
60804,2,9.0,5
60805,1,9.0,5
60806,1,9.0,5
60807,1,3.0,3
60808,1,9.0,3
60809,2,3.0,4
60810,2,2.0,3
60811,2,9.0,4
60812,2,9.0,4
60813,2,1.0,5
60814,1,9.0,5
60815,1,2.0,4
60816,2,3.0,4
60817,2,9.0,3
60818,2,9.0,3
60819,2,3.0,4
60820,1,13.0,4
60821,2,3.0,4
60822,1,7.0,3
60823,2,2.0,3
60824,1,3.0,3
60825,2,9.0,4
60826,2,3.0,6
60827,2,9.0,4
60828,1,9.0,3
60829,2,3.0,3
60830,2,9.0,3
60831,1,9.0,4
60832,1,9.0,4
60833,1,3.0,4
60834,2,3.0,4
60835,2,3.0,4
60836,1,9.0,5
60837,2,9.0,3
60838,1,3.0,3
60839,1,9.0,5
60840,1,3.0,3
60841,1,3.0,3
60842,2,3.0,3
60843,1,9.0,4
60844,1,9.0,5
60845,1,1.0,3
60846,2,3.0,4
60847,2,3.0,5
60848,2,9.0,2
60849,1,3.0,5
60850,2,9.0,5
60851,1,9.0,3
60852,2,3.0,4
60853,2,3.0,4
60854,1,3.0,4
60855,1,3.0,4
60856,1,9.0,3
60857,2,9.0,4
60858,1,3.0,4
60859,1,9.0,3
60860,2,3.0,3
60861,2,3.0,5
60862,2,3.0,5
60863,2,9.0,4
60864,1,4.0,5
60865,1,9.0,4
60866,1,9.0,4
60867,2,3.0,3
60868,1,9.0,5
60869,1,9.0,5
60870,2,3.0,2
60871,1,3.0,3
60872,2,9.0,4
60873,2,9.0,3
60874,1,9.0,4
60875,2,3.0,3
60876,1,9.0,4
60877,1,1.0,3
60878,2,3.0,3
60879,2,9.0,3
60880,2,9.0,3
60881,1,3.0,5
60882,2,3.0,4
60883,2,9.0,3
60884,1,9.0,4
60885,1,3.0,4
60886,1,9.0,3
60887,1,3.0,4
60888,1,9.0,5
60889,2,9.0,4
60890,1,9.0,4
60891,1,9.0,5
60892,2,3.0,3
60893,2,3.0,4
60894,2,3.0,2
60895,2,3.0,4
60896,1,9.0,4
60897,1,1.0,6
60898,1,3.0,3
60899,1,3.0,5
60900,1,9.0,4
60901,1,9.0,3
60902,1,9.0,4
60903,2,3.0,3
60904,1,7.0,5
60905,2,3.0,3
60906,2,3.0,3
60907,1,3.0,5
60908,2,3.0,5
60909,2,9.0,6
60910,1,3.0,4
60911,2,3.0,4
60912,1,3.0,3
60913,1,9.0,3
60914,2,9.0,4
60915,1,3.0,5
60916,1,3.0,4
60917,2,9.0,3
60918,2,9.0,4
60919,2,7.0,4
60920,1,3.0,4
60921,1,3.0,3
60922,2,3.0,3
60923,2,9.0,4
60924,2,9.0,3
60925,2,9.0,5
60926,1,9.0,4
60927,1,9.0,4
60928,2,3.0,2
60929,2,3.0,4
60930,2,9.0,4
60931,2,3.0,3
60932,2,9.0,3
60933,2,3.0,4
60934,1,3.0,3
60935,1,3.0,3
60936,2,3.0,3
60937,2,3.0,5
60938,2,9.0,3
60939,1,13.0,3
60940,1,3.0,4
